Australian Bureau of Statistics

"2016 Census - Counting Employed Persons, Place of Work (POW)"
"SA2 (POW) by HEAP - 1 Digit Level"
"Counting: Persons Aged 15 Years and Over Place of Work"

Filters:
"Default Summation","Persons Aged 15 Years and Over Place of Work"

"Counting","SA2 (POW)","HEAP - 1 Digit Level","Count",
"Persons Aged 15 Years and Over Place of Work","Young Region","Certificate I & II Level",3
"Persons Aged 15 Years and Over Place of Work","Young Region","Secondary Education - Years 9 and below",190
"Persons Aged 15 Years and Over Place of Work","Young Region","Supplementary Codes",85
"Persons Aged 15 Years and Over Place of Work","Young Region","Not stated",96
"Persons Aged 15 Years and Over Place of Work","Young Region","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Young Region","Total",2395
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Bachelor Degree Level",181
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Certificate III & IV Level",238
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Postgraduate Degree Level",37
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Graduate Diploma and Graduate Certificate Level",28
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Advanced Diploma and Diploma Level",141
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Secondary Education - Years 10 and above",345
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Secondary Education - Years 9 and below",37
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Supplementary Codes",56
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Not stated",25
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Avoca Beach - Copacabana","Total",1086
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Bachelor Degree Level",237
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Certificate III & IV Level",367
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Postgraduate Degree Level",59
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Graduate Diploma and Graduate Certificate Level",25
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Advanced Diploma and Diploma Level",181
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Secondary Education - Years 10 and above",349
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Secondary Education - Years 9 and below",31
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Supplementary Codes",52
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Not stated",40
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Box Head - MacMasters Beach","Total",1338
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Bachelor Degree Level",441
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Certificate III & IV Level",1595
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Postgraduate Degree Level",102
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Graduate Diploma and Graduate Certificate Level",27
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Advanced Diploma and Diploma Level",460
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Secondary Education - Years 10 and above",1977
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Certificate I & II Level",5
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Secondary Education - Years 9 and below",306
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Supplementary Codes",161
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Not stated",153
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Calga - Kulnura","Total",5234
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Bachelor Degree Level",1347
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Certificate III & IV Level",2042
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Postgraduate Degree Level",342
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Graduate Diploma and Graduate Certificate Level",165
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Advanced Diploma and Diploma Level",1084
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Secondary Education - Years 10 and above",3566
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Certificate I & II Level",7
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Secondary Education - Years 9 and below",358
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Supplementary Codes",326
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Not stated",224
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Erina - Green Point","Total",9451
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Bachelor Degree Level",3989
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Certificate III & IV Level",4015
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Postgraduate Degree Level",963
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Graduate Diploma and Graduate Certificate Level",606
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Advanced Diploma and Diploma Level",2482
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Secondary Education - Years 10 and above",5072
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Certificate I & II Level",13
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Secondary Education - Years 9 and below",553
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Supplementary Codes",700
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Not stated",433
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Gosford - Springfield","Total",18833
"Persons Aged 15 Years and Over Place of Work","Kariong","Bachelor Degree Level",257
"Persons Aged 15 Years and Over Place of Work","Kariong","Certificate III & IV Level",356
"Persons Aged 15 Years and Over Place of Work","Kariong","Postgraduate Degree Level",64
"Persons Aged 15 Years and Over Place of Work","Kariong","Graduate Diploma and Graduate Certificate Level",26
"Persons Aged 15 Years and Over Place of Work","Kariong","Advanced Diploma and Diploma Level",205
"Persons Aged 15 Years and Over Place of Work","Kariong","Secondary Education - Years 10 and above",303
"Persons Aged 15 Years and Over Place of Work","Kariong","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Kariong","Secondary Education - Years 9 and below",27
"Persons Aged 15 Years and Over Place of Work","Kariong","Supplementary Codes",45
"Persons Aged 15 Years and Over Place of Work","Kariong","Not stated",26
"Persons Aged 15 Years and Over Place of Work","Kariong","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Kariong","Total",1311
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Bachelor Degree Level",306
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Certificate III & IV Level",543
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Postgraduate Degree Level",63
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Graduate Diploma and Graduate Certificate Level",39
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Advanced Diploma and Diploma Level",198
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Secondary Education - Years 10 and above",750
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Secondary Education - Years 9 and below",111
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Supplementary Codes",79
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Not stated",67
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Kincumber - Picketts Valley","Total",2163
"Persons Aged 15 Years and Over Place of Work","Narara","Bachelor Degree Level",207
"Persons Aged 15 Years and Over Place of Work","Narara","Certificate III & IV Level",156
"Persons Aged 15 Years and Over Place of Work","Narara","Postgraduate Degree Level",42
"Persons Aged 15 Years and Over Place of Work","Narara","Graduate Diploma and Graduate Certificate Level",31
"Persons Aged 15 Years and Over Place of Work","Narara","Advanced Diploma and Diploma Level",102
"Persons Aged 15 Years and Over Place of Work","Narara","Secondary Education - Years 10 and above",129
"Persons Aged 15 Years and Over Place of Work","Narara","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Narara","Secondary Education - Years 9 and below",13
"Persons Aged 15 Years and Over Place of Work","Narara","Supplementary Codes",27
"Persons Aged 15 Years and Over Place of Work","Narara","Not stated",13
"Persons Aged 15 Years and Over Place of Work","Narara","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Narara","Total",727
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Bachelor Degree Level",357
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Certificate III & IV Level",659
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Postgraduate Degree Level",54
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Graduate Diploma and Graduate Certificate Level",33
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Advanced Diploma and Diploma Level",236
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Secondary Education - Years 10 and above",1015
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Certificate I & II Level",4
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Secondary Education - Years 9 and below",151
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Supplementary Codes",86
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Not stated",85
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Niagara Park - Lisarow","Total",2675
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Bachelor Degree Level",149
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Certificate III & IV Level",200
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Postgraduate Degree Level",27
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Graduate Diploma and Graduate Certificate Level",20
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Advanced Diploma and Diploma Level",148
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Secondary Education - Years 10 and above",189
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Secondary Education - Years 9 and below",33
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Supplementary Codes",36
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Not stated",33
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Point Clare - Koolewong","Total",848
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Bachelor Degree Level",107
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Certificate III & IV Level",200
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Postgraduate Degree Level",21
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Graduate Diploma and Graduate Certificate Level",13
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Advanced Diploma and Diploma Level",94
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Secondary Education - Years 10 and above",200
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Secondary Education - Years 9 and below",24
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Supplementary Codes",33
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Not stated",20
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Saratoga - Davistown","Total",704
"Persons Aged 15 Years and Over Place of Work","Terrigal - North Avoca","Bachelor Degree Level",506
"Persons Aged 15 Years and Over Place of Work","Terrigal - North Avoca","Certificate III & IV Level",608
"Persons Aged 15 Years and Over Place of Work","Terrigal - North Avoca","Postgraduate Degree Level",107
"Persons Aged 15 Years and Over Place of Work","Terrigal - North Avoca","Graduate Diploma and Graduate Certificate Level",55
"Persons Aged 15 Years and Over Place of Work","Terrigal - North Avoca","Advanced Diploma and Diploma Level",348
"Persons Aged 15 Years and Over Place of Work","Terrigal - North Avoca","Secondary Education - Years 10 and above",988
